keyword,match_type,ad_group,keyword_state,serving_state,historical_urls,normalized_urls,url_statuses,url_conflict,intent_class,macroarea,familia,intent_theme,classification_method,classification_confidence,impressions_max,clicks_max,conversions_max,source_rows
"""articulos para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos para personalizar""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos para publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos para publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos para publicidad empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos para sublimacion""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos parrilleros""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos personalizados para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos promocionales ecologicos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos promocionales para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos promocionales personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos promocionales publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicidad baratos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicidad empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitario""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitarios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos publicitarios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitarios chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitarios ecologicos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitarios para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos publicitarios para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""artículos publicitarios personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos publicitarios personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos regalo empresa""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""articulos sublimacion""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""boligrafo corporativo chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""boligrafo personalizado""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""boligrafos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""boligrafos promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""boligrafos publicitarios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsas para merchandising""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Bolsos y Viaje,Bolsas,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsas promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Bolsos y Viaje,Bolsas,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsas publicitarias viña""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Bolsos y Viaje,Bolsas,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsas tnt por mayor""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,PRODUCTO,Bolsos y Viaje,Bolsas,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsaspublicitarias.cl""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/bolsas-publicitarias-con-logotipo/,https://regalospremium.cl/bolsas-publicitarias-con-logotipo/,CURRENT_FORMAT,NO,PRODUCTO,Bolsos y Viaje,Bolsas,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsos ecologico con nombre""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Bolsos y Viaje,Bolsos,,keyword→objeto,HIGH,0,0,0.0,1
"""bolsos publicitarios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,PRODUCTO,Bolsos y Viaje,Bolsos,,keyword→objeto,HIGH,0,0,0.0,1
"""cajasdemarketing.com""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""caramayola publicitaria""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""caramayolas publicitarias""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""carpetas promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,PRODUCTO,Oficina y Escritura,Carpetas y Portafolios,,keyword→objeto,HIGH,0,0,0.0,1
"""chilepromo.cl""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""compra al por mayor""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""comprar regalos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""delantal publicitario""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Textil,Delantales,,keyword→objeto,HIGH,0,0,0.0,1
"""detalles para clientes""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""detalles para empresas""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""detalles y regalos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""distranex.cl""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresa de marketing y publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresa de regalos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresa marketing y publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de articulos publicitarios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de merchandising chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de productos de regalo""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de productos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de productos promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de regalos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas de regalos personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""empresas regalos corporativos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""fosforos publicitarios por mayor en chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""gorras promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://regalospremium.cl/,https://regalospremium.cl/,CURRENT_FORMAT,NO,PRODUCTO,Textil,Gorras y Sombreros,,keyword→objeto,HIGH,0,0,0.0,1
"""ideas promocionales""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""insumos publicitarios chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""jaraprint.cl""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""la publicidad""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,,,EMPTY,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""lapicera personalizada""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""lapiceros merchandising chile""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""lapiceros personalizados""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,USO_CAMPAÑA,,,Regalos corporativos,fallback grupo histórico,MEDIUM,0,0,0.0,1
"""lapices con caja ecologicos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""lapices con logo""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""lapices corporativos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""lápices corporativosprecios""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""lapices de madera es ecologica""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
"""lápices ecológicos""",Concordancia de frase,Regalos Publicitarios,En pausa,En pausa,https://www.regalospremium.cl/,https://regalospremium.cl/,WWW_VARIANT,NO,PRODUCTO,Oficina y Escritura,Lápices y Bolígrafos,,keyword→objeto,HIGH,0,0,0.0,1
